step,_step,_runtime,train/loss,train/grad_norm,train/lr,train/loss_smooth,_timestamp,valid/action_l1,valid/action_l1_std,valid/is_best,eval_D/eval_batches,eval_D/std_action_l1,eval_D/mean_action_l1
15000.0,14,5.8221568,0.35916326530612247,2.2332244897959184,9.999999999999999e-05,0.36046624364031327,1781665496.972661,,,,,,
16000.0,15,5.8227359,0.3582156862745098,2.2004705882352944,0.0001,0.3570214943120105,1781665496.9732556,,,,,,
17000.0,16,5.8233698,0.3536530612244898,2.169,9.999999999999999e-05,0.3537166866746699,1781665496.973835,,,,,,
18000.0,17,5.8238288,0.35056862745098033,2.1032941176470588,0.0001,0.3506323100668839,1781665496.974469,,,,,,
19000.0,18,5.8238288,0.3476122448979592,2.128,9.999999999999999e-05,0.34777145143771787,1781665496.974928,,,,,,
20000.0,19,7.180272,0.3432745098039216,2.0981176470588236,0.0001,0.3439330589378609,1781665496.974928,,,,,,
21000.0,20,7.180272,0.3419387755102041,2.0883673469387753,9.999999999999999e-05,0.34046441433716346,1781665496.9754412,,,,,,
22000.0,21,7.180272,0.3391372549019608,2.1215686274509804,0.0001,0.3370362430686561,1781665496.9754412,,,,,,
23000.0,22,7.180799,0.3313469387755102,2.039734693877551,9.999999999999999e-05,0.33403281312525007,1781665496.9760942,,,,,,
24000.0,23,7.180799,0.3293725490196079,2.029843137254902,0.0001,0.33119767907162867,1781665496.9760942,,,,,,
25000.0,24,7.180799,0.32657142857142857,2.057326530612245,9.999999999999999e-05,0.3283688904133082,1781665496.976674,,,,,,
26000.0,25,7.180799,0.3265882352941177,2.087843137254902,0.0001,0.32542508431944206,1781665496.976674,,,,,,
27000.0,26,7.180799,0.32342857142857145,2.043469387755102,9.999999999999999e-05,0.32330958757129225,1781665496.9772892,,,,,,
28000.0,27,7.180799,0.3221372549019608,2.129235294117647,0.0001,0.322299093996573,1781665496.9772892,,,,,,
29000.0,28,7.180799,0.318530612244898,2.023591836734694,9.999999999999999e-05,0.3214446270816019,1781665496.977877,,,,,,
30000.0,29,7.180799,0.31653846153846155,2.0300384615384615,0.00010000000000000002,0.3201587250284729,1781665496.977877,,,,,,
1000.0,30,7.180799,,,,,1781665496.978446,0.5524484202265739,0.1223450740055809,1.0,,,
2000.0,31,7.180799,,,,,1781665496.9790277,0.5284719848632813,0.1161277826219578,1.0,,,
3000.0,32,7.180799,,,,,1781665496.9790277,0.505878427028656,0.1209570675130047,1.0,,,
4000.0,33,7.180799,,,,,1781665496.9790277,0.4991961354017257,0.1278056818099125,1.0,,,
5000.0,34,7.180799,,,,,1781665496.9801488,0.4970898097753525,0.1217375548576116,1.0,,,
6000.0,35,7.180799,,,,,1781665496.980585,0.4767324140667915,0.121363420838197,1.0,,,
7000.0,36,7.180799,,,,,1781665496.9810932,0.4817244973778725,0.1175876925045303,0.0,,,
8000.0,37,7.180799,,,,,1781665496.9816813,0.4878377714753151,0.1237240831578206,0.0,,,
9000.0,38,7.180799,,,,,1781665496.9823647,0.4716966289281845,0.1210174395620059,1.0,,,
10000.0,39,7.180799,,,,,1781665496.9828734,0.4719024208188057,0.1208338629755396,0.0,,,
11000.0,40,7.180799,,,,,1781665496.9828734,0.4639386615157127,0.124034074797488,1.0,,,
12000.0,41,7.1813446,,,,,1781665496.9828734,0.4565770521759987,0.1200063679386518,1.0,,,
13000.0,42,7.1813446,,,,,1781665496.983638,0.4576156616210937,0.1290136685707107,0.0,,,
14000.0,43,7.1813446,,,,,1781665496.9842975,0.4718161886930466,0.1365178847841232,0.0,,,
15000.0,44,7.1813446,,,,,1781665496.9842975,0.4524614360928535,0.1288050249270448,1.0,,,
16000.0,45,7.1813446,,,,,1781665496.9848409,0.4588047075271606,0.1242708712011765,0.0,,,
17000.0,46,7.1824869,,,,,1781665496.9848409,0.4489401027560234,0.1340545812244384,1.0,,,
18000.0,47,7.1824869,,,,,1781665496.9855256,0.4533016389608383,0.126082420527848,0.0,,,
19000.0,48,7.1824869,,,,,1781665496.9855256,0.448951835334301,0.1348768762196713,0.0,,,
20000.0,49,7.1824869,,,,,1781665496.9861636,0.441562482714653,0.1274376699617344,1.0,,,
21000.0,50,7.1824869,,,,,1781665496.9861636,0.4466147026419639,0.1309486061438687,0.0,,,
22000.0,51,7.1824869,,,,,1781665496.9871483,0.44838593095541,0.1387512853966337,0.0,,,
23000.0,52,7.1830375,,,,,1781665496.9876363,0.4498065203428268,0.1383156366103294,0.0,,,
24000.0,53,7.1830375,,,,,1781665496.9881456,0.4494369611144065,0.14925676828301,0.0,,,
25000.0,54,7.1830375,,,,,1781665496.9887009,0.4363515841960907,0.1361119070128038,1.0,,,
26000.0,55,7.1830375,,,,,1781665496.9890387,0.4410553270578384,0.1331955749878427,0.0,,,
27000.0,56,7.1830375,,,,,1781665496.9890387,0.4277932778000831,0.1254627861002543,1.0,,,
28000.0,57,7.1830375,,,,,1781665496.9895463,0.4479199188947678,0.1483468359346521,0.0,,,
29000.0,58,7.1830375,,,,,1781665496.9895463,0.4341751748323441,0.1327358369883557,0.0,,,
30000.0,59,7.1830375,,,,,1781665496.9902284,0.4501636618375778,0.147677618035268,0.0,,,
,60,7.1830375,,,,,1781665496.9902284,,,,200.0,0.12729020894926,0.4470982330292463
